id,sn,phase,z,MB,x0,x1,c,path,hubble_resid
PTF11qmo_11_352_072_003,PTF11qmo,18.624949187200347,0.055235,17.4272872716,0.00192749005024,-0.0682898118666,-0.104283763738,spectra_sncosmo/PTF11qmo_11_352_072_003.txt,-0.5334294468787775
PTF11qmo_11_360_067_003,PTF11qmo,26.279247360912564,0.055235,17.4272872716,0.00192749005024,-0.0682898118666,-0.104283763738,spectra_sncosmo/PTF11qmo_11_360_067_003.txt,-0.5334294468787775
SNF20070331-025_07_098_126_003,SNF20070331-025,2.7254246413033805,0.07093,18.6042427971,0.000651944964845,-0.919811226792,-0.0848405018716,spectra_sncosmo/SNF20070331-025_07_098_126_003.txt,0.07635761658846008
SNF20070331-025_07_100_110_003,SNF20070331-025,4.546920392147109,0.07093,18.6042427971,0.000651944964845,-0.919811226792,-0.0848405018716,spectra_sncosmo/SNF20070331-025_07_100_110_003.txt,0.07635761658846008
SNF20070331-025_07_103_081_003,SNF20070331-025,7.343684782805317,0.07093,18.6042427971,0.000651944964845,-0.919811226792,-0.0848405018716,spectra_sncosmo/SNF20070331-025_07_103_081_003.txt,0.07635761658846008
SNF20070331-025_07_105_090_003,SNF20070331-025,9.207978226609988,0.07093,18.6042427971,0.000651944964845,-0.919811226792,-0.0848405018716,spectra_sncosmo/SNF20070331-025_07_105_090_003.txt,0.07635761658846008
SNF20070331-025_07_108_100_003,SNF20070331-025,12.03068061301116,0.07093,18.6042427971,0.000651944964845,-0.919811226792,-0.0848405018716,spectra_sncosmo/SNF20070331-025_07_108_100_003.txt,0.07635761658846008
SNF20070331-025_07_110_082_003,SNF20070331-025,13.802245722049005,0.07093,18.6042427971,0.000651944964845,-0.919811226792,-0.0848405018716,spectra_sncosmo/SNF20070331-025_07_110_082_003.txt,0.07635761658846008
SNF20070331-025_07_115_066_003,SNF20070331-025,18.471084955238847,0.07093,18.6042427971,0.000651944964845,-0.919811226792,-0.0848405018716,spectra_sncosmo/SNF20070331-025_07_115_066_003.txt,0.07635761658846008
SNF20070331-025_07_118_069_003,SNF20070331-025,21.289896642279935,0.07093,18.6042427971,0.000651944964845,-0.919811226792,-0.0848405018716,spectra_sncosmo/SNF20070331-025_07_118_069_003.txt,0.07635761658846008
SNF20070331-025_07_143_059_003,SNF20070331-025,44.52320787643954,0.07093,18.6042427971,0.000651944964845,-0.919811226792,-0.0848405018716,spectra_sncosmo/SNF20070331-025_07_143_059_003.txt,0.07635761658846008
SNF20070331-025_07_143_059_006,SNF20070331-025,44.54460672292681,0.07093,18.6042427971,0.000651944964845,-0.919811226792,-0.0848405018716,spectra_sncosmo/SNF20070331-025_07_143_059_006.txt,0.07635761658846008
SNF20080514-002_08_137_037_003,SNF20080514-002,-9.960107062033572,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_137_037_003.txt,-0.0036399774828517195
SNF20080514-002_08_139_069_003,SNF20080514-002,-7.94652337072805,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_139_069_003.txt,-0.0036399774828517195
SNF20080514-002_08_139_069_006,SNF20080514-002,-7.933611426707478,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_139_069_006.txt,-0.0036399774828517195
SNF20080514-002_08_139_069_009,SNF20080514-002,-7.921379058683118,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_139_069_009.txt,-0.0036399774828517195
SNF20080514-002_08_142_072_003,SNF20080514-002,-5.0175508059187655,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_142_072_003.txt,-0.0036399774828517195
SNF20080514-002_08_142_072_006,SNF20080514-002,-5.004638861898194,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_142_072_006.txt,-0.0036399774828517195
SNF20080514-002_08_142_072_009,SNF20080514-002,-4.992406493873833,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_142_072_009.txt,-0.0036399774828517195
SNF20080514-002_08_144_058_003,SNF20080514-002,-3.074643018724722,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_144_058_003.txt,-0.0036399774828517195
SNF20080514-002_08_147_064_003,SNF20080514-002,-0.09538182983269271,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_147_064_003.txt,-0.0036399774828517195
SNF20080514-002_08_147_064_006,SNF20080514-002,-0.07907200580970548,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_147_064_006.txt,-0.0036399774828517195
SNF20080514-002_08_149_061_003,SNF20080514-002,1.857719597375718,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_149_061_003.txt,-0.0036399774828517195
SNF20080514-002_08_152_063_003,SNF20080514-002,4.736403538102259,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_152_063_003.txt,-0.0036399774828517195
SNF20080514-002_08_154_053_003,SNF20080514-002,6.699019029321705,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_154_053_003.txt,-0.0036399774828517195
SNF20080514-002_08_157_052_003,SNF20080514-002,9.636146506149604,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_157_052_003.txt,-0.0036399774828517195
SNF20080514-002_08_159_055_003,SNF20080514-002,11.595364117366634,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_159_055_003.txt,-0.0036399774828517195
SNF20080514-002_08_162_051_003,SNF20080514-002,14.539287354199365,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_162_051_003.txt,-0.0036399774828517195
SNF20080514-002_08_164_065_003,SNF20080514-002,16.504621149425017,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_164_065_003.txt,-0.0036399774828517195
SNF20080514-002_08_167_047_003,SNF20080514-002,19.42136134621706,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_167_047_003.txt,-0.0036399774828517195
SNF20080514-002_08_169_051_003,SNF20080514-002,21.396209205460867,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_169_051_003.txt,-0.0036399774828517195
SNF20080514-002_08_172_038_003,SNF20080514-002,24.32450219426682,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_172_038_003.txt,-0.0036399774828517195
SNF20080514-002_08_174_059_003,SNF20080514-002,26.25245930943742,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_174_059_003.txt,-0.0036399774828517195
SNF20080514-002_08_179_064_003,SNF20080514-002,31.16783252550442,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_179_064_003.txt,-0.0036399774828517195
SNF20080514-002_08_182_055_003,SNF20080514-002,34.08321357029692,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_182_055_003.txt,-0.0036399774828517195
SNF20080514-002_08_186_024_003,SNF20080514-002,37.979222784692254,0.021879,15.8930897203,0.00791858360247,-1.66150057635,-0.132687167813,spectra_sncosmo/SNF20080514-002_08_186_024_003.txt,-0.0036399774828517195
